Number,First Level Folder,Second Level Folder,File Name,Corner Index,Liveness Passed,No Face,Gaze Passed,Iou Ratio,fas_multi,fas_gazeY,fas_cutout,fas_print,fas_screen
2388,gazePassed,20201012150445,03_br_000.jpg,br,true,false,true,0.5074060693641618,0.9886535,1.0107583,1.2058774E-9,2.4867248E-12,1.0207301E-4
2389,gazePassed,20201012150445,00_tl_000.jpg,tl,true,false,true,0.496296965317919,0.96856546,0.29543835,4.721734E-10,9.306157E-12,0.0031225737
2390,gazePassed,20201012150445,02_na_000.jpg,na,true,false,true,0.496296965317919,0.9813818,0.8970574,3.131376E-10,3.65604E-12,9.116235E-4
2391,gazePassed,20201012150445,01_tl_000.jpg,tl,true,false,true,0.4915753452151573,0.9670561,0.34618527,2.3987623E-10,4.7331267E-12,0.0030100301
2392,gazePassed,20201105194908,00_tl_000.jpg,tl,true,false,true,0.6366798818407962,0.9944396,0.1282436,2.3718576E-9,5.754507E-14,0.32377574
2393,gazePassed,20201105194908,03_bl_000.jpg,bl,true,false,true,0.6490496735074628,0.9998171,0.8835395,1.1992622E-9,7.1160126E-14,0.40620685
2394,gazePassed,20201105194908,01_na_000.jpg,na,true,false,true,0.6543891868781095,0.9999634,0.79874647,8.8541136E-10,4.659324E-14,0.089556485
2395,gazePassed,20201105194908,02_bl_000.jpg,bl,true,false,true,0.6633337220149255,0.99972814,0.8412238,3.5904364E-9,8.622517E-15,0.18624301
2396,gazePassed,20201111005218,03_br_000.jpg,br,true,false,true,0.632525275735294,0.9997564,0.8680065,1.066771E-7,6.1806713E-14,3.1938466E-8
2397,gazePassed,20201111005218,00_tl_000.jpg,tl,true,false,true,0.6169625076593136,0.9999931,0.3081813,7.633187E-7,2.6246906E-13,1.5170112E-8
2398,gazePassed,20201111005218,02_na_000.jpg,na,true,false,true,0.6412568933823528,0.9998969,0.70605224,2.4537304E-8,3.564881E-13,8.341457E-9
2399,gazePassed,20201111005218,01_tl_000.jpg,tl,true,false,true,0.6221277573529411,0.9999175,0.2725715,2.5969058E-8,1.6959267E-14,1.5504082E-8
2400,gazePassed,20201105192727,00_tl_000.jpg,tl,true,false,true,0.5718836485239852,1.0,0.3172925,1.1322532E-9,1.7809908E-18,2.089692E-7
2401,gazePassed,20201105192727,03_bl_000.jpg,bl,true,false,true,0.5554274292742928,1.0,0.9274236,1.7776052E-9,1.918238E-19,4.779321E-7
2402,gazePassed,20201105192727,01_na_000.jpg,na,true,false,true,0.5752037207872078,1.0,0.3921746,1.4639315E-9,4.766485E-19,1.3264503E-6
2403,gazePassed,20201105192727,02_bl_000.jpg,bl,true,false,true,0.5785334025215252,1.0,0.9371077,4.3531463E-9,1.3925446E-19,1.529588E-7
2404,gazeFailed,20201105200925,02_tr_000.jpg,tr,true,false,true,0.5278240266393441,0.98829436,0.15227127,8.681915E-10,9.314499E-13,1.24819435E-5
2405,gazeFailed,20201105200925,03_tr_000.jpg,tr,true,false,true,0.5211321721311474,0.9967855,0.151878,1.2310809E-9,4.0391E-13,3.007862E-5
2406,gazeFailed,20201105200925,01_na_000.jpg,na,true,false,true,0.5161426314890709,0.98982286,0.33505866,6.1440825E-10,7.130214E-13,1.2836921E-5
2407,gazeFailed,20201105200925,00_br_000.jpg,br,true,false,true,0.5128287226775955,0.9996947,0.99016213,8.448122E-10,1.468055E-14,4.3815498E-7
2408,gazePassed,20201107183046,02_tl_000.jpg,tl,true,false,true,0.483751823929961,0.9956328,0.12746958,5.926424E-11,2.4230524E-9,2.8079465E-5
2409,gazePassed,20201107183046,01_na_000.jpg,na,true,false,true,0.4884585765239947,0.99780065,0.9928355,1.6630755E-8,2.573516E-10,9.1148326E-7
2410,gazePassed,20201107183046,03_tl_000.jpg,tl,true,false,true,0.47750993028534366,0.9897983,0.14042008,1.1030661E-10,1.7947551E-9,2.8279996E-5
2411,gazePassed,20201107183046,00_br_000.jpg,br,true,false,true,0.49319066147859913,0.9950748,1.021156,1.9333075E-9,1.0600397E-10,3.0347962E-6
2412,gazePassed,20201015015824,02_na_000.jpg,na,true,false,true,0.7926915623136552,0.99992085,0.79661125,1.383373E-5,5.1261395E-9,6.8721984E-4
2413,gazePassed,20201015015824,03_br_040.jpg,br,true,false,true,0.8003969141323791,0.9999782,0.7919271,7.9137235E-6,4.2601234E-9,0.015068362
2414,gazePassed,20201015015825,03_br_000.jpg,br,true,false,true,0.8003969141323791,0.9999782,0.8315479,7.9137235E-6,4.2601234E-9,0.015068362
2415,gazePassed,20201015015825,02_na_000.jpg,na,true,false,true,0.7926915623136552,0.99992085,0.79884493,1.383373E-5,5.1261395E-9,6.8721984E-4
2416,gazePassed,20201015015822,03_br_000.jpg,br,true,false,true,0.8003969141323791,0.9999782,0.7739556,7.9137235E-6,4.2601234E-9,0.015068362
2417,gazePassed,20201015015822,01_tl_040.jpg,tl,true,false,true,0.7660163237924865,0.99996364,0.22822782,1.2480567E-6,2.829757E-9,8.932026E-4
2418,gazePassed,20201015015822,02_na_000.jpg,na,true,false,true,0.7926915623136552,0.99992085,0.7708861,1.383373E-5,5.1261395E-9,6.8721984E-4
2419,gazePassed,20201015015822,01_tl_040.jpg,tl,true,false,true,0.7660163237924865,0.99996364,0.2262175,1.2480567E-6,2.829757E-9,8.932026E-4
2420,gazePassed,20201001145952,02_tr_000.jpg,tr,true,false,true,0.44410477053140085,0.9999999,0.20414457,5.6502275E-10,1.5113407E-17,5.587431E-7
2421,gazePassed,20201001145952,03_tr_000.jpg,tr,true,false,true,0.4410153554175292,1.0,0.1934872,1.1473711E-9,1.8571805E-17,6.1066555E-7
2422,gazePassed,20201001145952,01_na_000.jpg,na,true,false,true,0.43486887508626626,0.99999976,0.34017432,2.880466E-9,3.4644704E-18,7.537736E-7
2423,gazePassed,20201001145952,00_br_000.jpg,br,true,false,true,0.4410153554175292,1.0,0.9521413,8.640747E-10,4.8875505E-18,5.073964E-8
2424,gazePassed,20201105202427,01_bl_000.jpg,bl,true,false,true,0.4998395984299517,0.99999964,0.9922729,1.0816804E-8,2.013297E-19,3.0621334E-7
2425,gazePassed,20201105202427,02_na_000.jpg,na,true,false,true,0.48611582880434784,0.99996805,0.0973798,1.4787639E-8,4.370608E-17,2.6229056E-8
2426,gazePassed,20201105202427,00_bl_000.jpg,bl,true,false,true,0.4876302083333333,0.99999833,0.9945663,1.7536756E-8,4.358433E-19,4.352783E-7
2427,gazePassed,20201105202427,03_tr_000.jpg,tr,true,false,true,0.5168751887077294,0.9999815,0.10505341,6.426483E-8,1.4182792E-17,1.0577081E-8
2428,gazeFailed,20201001152913,03_bl_000.jpg,bl,false,false,false,0.5111933479532164,1.0,1.0075942,3.958321E-8,2.1162167E-15,1.227703E-7
2429,gazeFailed,20201001152913,00_tl_040.jpg,tl,false,false,false,0.5005528143274853,1.0,0.9213828,1.548127E-8,5.365596E-16,1.335416E-7
2430,gazeFailed,20201001152913,01_na_000.jpg,na,false,false,false,0.5035818713450292,1.0,0.35897171,4.9845163E-8,1.5803493E-14,3.9354054E-6
2431,gazeFailed,20201001152913,02_bl_000.jpg,bl,false,false,false,0.5020650584795322,1.0,0.7961236,6.43107E-8,2.9723138E-14,2.8813972E-7
2432,gazePassed,20201015015829,00_tl_000.jpg,tl,true,false,true,0.7397976296958854,0.99997973,0.21497032,2.4457227E-6,3.9948944E-8,1.3690103E-4
2433,gazePassed,20201227155959,02_tl_000.jpg,tl,true,false,true,0.7621065027573528,0.99999,0.18272403,6.82311E-6,4.5872525E-11,3.0630417E-7
2434,gazePassed,20201227155959,01_na_000.jpg,na,true,false,true,0.769765816482843,0.99913883,0.18774347,9.123425E-7,3.3748494E-11,2.8673128E-7
2435,gazePassed,20201227155959,03_tl_000.jpg,tl,true,false,true,0.7431257659313725,0.99995065,0.15409131,4.1067287E-6,1.5749482E-10,1.435796E-6
2436,gazePassed,20201227155959,00_br_000.jpg,br,true,false,true,0.758291207107843,0.99998784,0.76611984,1.8867432E-6,8.1233865E-12,2.629694E-6
2437,gazePassed,20201005151122,02_tl_000.jpg,tl,true,false,true,0.5250411184210526,1.0,0.4736367,3.2758475E-8,1.4288523E-17,7.74969E-8
2438,gazePassed,20201005151122,01_na_000.jpg,na,true,false,true,0.5005528143274853,1.0,0.9947791,1.3796752E-7,4.6858285E-18,4.375491E-7
2439,gazePassed,20201005151122,03_tl_000.jpg,tl,true,false,true,0.5111933479532164,1.0,0.4995778,8.702677E-9,1.0842967E-17,6.093984E-8
2440,gazePassed,20201005151122,00_br_000.jpg,br,true,false,true,0.4855445906432749,1.0,0.9892255,2.7343083E-7,3.8782156E-19,2.7920473E-8
2441,gazePassed,20201028191019,03_br_000.jpg,br,true,false,true,0.6901570187576875,0.99999785,0.93985575,2.0263682E-8,7.356127E-14,1.7845976E-4
2442,gazePassed,20201028191019,00_tl_000.jpg,tl,true,false,true,0.7177410055350554,0.9999995,0.24792135,4.063381E-8,4.937198E-15,0.0016641326
2443,gazePassed,20201028191019,02_na_000.jpg,na,true,false,true,0.7177410055350554,1.0,0.17416419,1.3656649E-8,5.881566E-13,1.1434759E-5
2444,gazePassed,20201028191019,01_tl_000.jpg,tl,true,false,true,0.7084870848708487,0.9999956,0.1608565,1.0424167E-8,3.480207E-14,1.2486944E-5
2445,gazePassed,20201001153221,02_na_000.jpg,na,true,false,true,0.6738385695187167,1.0,0.9506973,5.028199E-9,2.181325E-18,2.53599E-6
2446,gazePassed,20201001153221,00_tr_000.jpg,tr,true,false,true,0.6337733957219253,1.0,0.32133293,5.3700684E-9,1.8747478E-17,3.482593E-6
2447,gazePassed,20201001153221,03_bl_000.jpg,bl,true,false,true,0.6510416666666667,1.0,0.951812,7.3873596E-9,7.367935E-18,1.5494304E-6
2448,gazePassed,20201001153221,01_tr_000.jpg,tr,true,false,true,0.6049511660724897,1.0,0.34814626,5.5960254E-9,7.008709E-18,4.9228476E-7
2449,gazePassed,20201009153634,00_tr_000.jpg,tr,true,false,true,0.5868897306397306,1.0,0.1638388,3.6267107E-7,2.651907E-11,1.413888E-6
2450,gazePassed,20201009153634,01_na_000.jpg,na,true,false,true,0.5729166666666666,1.0,0.40004689,5.323294E-7,1.6214068E-10,1.0194E-5
2451,gazePassed,20201009153634,02_bl_000.jpg,bl,true,false,true,0.5833806818181818,1.0,0.7806735,7.8338485E-7,6.917916E-11,1.5260623E-5
2452,gazePassed,20201009153634,03_bl_040.jpg,bl,true,false,true,0.6063762626262627,1.0,0.60676765,1.0528913E-6,7.256457E-11,3.7279024E-5
2453,gazeFailed,20201012215029,00_tl_000.jpg,tl,false,false,true,0.5787042835671342,0.99962246,0.09690083,1.069674E-8,1.3748877E-6,0.8712601
2454,gazeFailed,20201012215029,01_tl_000.jpg,tl,false,false,true,0.5614562458249832,0.9996551,0.08248587,3.488239E-8,1.1106907E-6,0.82720476
2455,gazeFailed,20201012215029,03_bl_040.jpg,bl,false,false,true,0.5614562458249832,0.99989724,0.49396402,7.553682E-7,1.4386551E-5,0.96647835
2456,gazeFailed,20201012215029,02_na_040.jpg,na,false,false,true,0.5580379509018035,0.9996866,0.6376047,3.3141023E-7,1.088886E-6,0.94793683
2457,gazePassed,20201001123804,02_tr_000.jpg,tr,true,false,true,0.5616380575117369,1.0,0.43871975,3.4831604E-7,8.1628953E-13,1.23313555E-8
2458,gazePassed,20201001123804,03_tr_000.jpg,tr,true,false,true,0.5794270833333331,1.0,0.36159104,3.5167014E-7,1.0075794E-12,1.6582579E-8
2459,gazePassed,20201001123804,01_na_000.jpg,na,true,false,true,0.5761718749999999,1.0,0.89783216,4.225635E-7,6.161289E-13,9.828053E-10
2460,gazePassed,20201001123804,00_br_000.jpg,br,true,false,true,0.5552376760563379,0.9999982,0.9024209,9.621402E-8,1.3631742E-12,4.2162906E-6
2461,gazeFailed,20201012190201,03_bl_000.jpg,bl,true,true,true,0.4329588014981273,0.9895594,0.8973245,7.472817E-8,4.945071E-7,2.8107522E-4
2462,gazeFailed,20201012190201,01_na_000.jpg,na,true,true,true,0.4171875,0.940153,0.26102182,5.3026685E-9,1.6319036E-7,4.6120762E-4
2463,gazeFailed,20201012190201,02_bl_000.jpg,bl,true,true,true,0.42503511235955055,0.99339724,0.9548073,1.06976216E-7,3.3942793E-8,0.001048686
2464,gazeFailed,20201014145410,02_br_040.jpg,br,false,false,false,0.6568649373881931,0.9999794,0.71324784,7.5631935E-5,2.485844E-6,0.0010759849
2465,gazeFailed,20201014145410,03_br_2s1.jpg,br,false,false,false,0.6516286523553965,0.9999819,0.75006276,3.9592498E-5,4.0906093E-6,0.0027221993
2466,gazeFailed,20201014145410,00_tr_000.jpg,tr,false,false,false,0.6498863297555157,0.9999865,0.54350626,5.4015927E-5,4.382692E-6,7.3192874E-4
2467,gazeFailed,20201014145410,01_na_000.jpg,na,false,false,false,0.6586165772212283,0.9999926,0.78814113,0.0048374515,4.844603E-7,0.0023155196
2468,gazePassed,20201001151034,01_bl_000.jpg,bl,true,false,true,0.4681237474949899,1.0,0.95085764,7.061852E-9,8.318509E-18,8.9179906E-7
2469,gazePassed,20201001151034,02_na_000.jpg,na,true,false,true,0.4822979291917167,0.9999999,0.19381097,8.171308E-9,3.7049876E-17,8.8370115E-7
2470,gazePassed,20201001151034,00_bl_000.jpg,bl,true,false,true,0.4634477287909151,0.9999999,0.9209552,1.3386759E-8,1.3051255E-17,9.0829866E-7
2471,gazePassed,20201001151034,03_tr_000.jpg,tr,true,false,true,0.4807114228456913,0.9999995,0.17585993,6.3472987E-9,2.1956098E-17,3.8545326E-7
2472,gazePassed,20201001152245,02_tr_000.jpg,tr,true,false,true,0.4960252192982456,1.0,0.297001,1.6641195E-8,1.2367484E-16,2.9748608E-6
2473,gazePassed,20201001152245,03_tr_000.jpg,tr,true,false,true,0.4825703581871345,1.0,0.24757361,2.515016E-8,3.690165E-16,7.951616E-6
2474,gazePassed,20201001152245,01_na_000.jpg,na,true,false,true,0.47370248538011694,1.0,1.0039845,9.990698E-8,4.0683568E-17,1.703434E-6
2475,gazePassed,20201001152245,00_br_000.jpg,br,true,false,true,0.47223135964912283,1.0,1.0088102,1.0843968E-8,1.7638452E-17,1.01064E-6
2476,gazeFailed,20201007135333,03_tl_040.jpg,tl,false,false,false,0.6621245155038759,0.9957736,0.23436582,5.365054E-7,9.225828E-9,0.047843434
2477,gazeFailed,20201007135333,01_na_000.jpg,na,false,false,false,0.5887559630292187,0.993356,0.5488008,4.7650846E-7,1.4417743E-9,0.038123697
2478,gazeFailed,20201007135333,02_tl_040.jpg,tl,false,false,false,0.5723110465116278,0.99674124,0.2515088,2.849571E-8,1.2108118E-9,0.015764637
2479,gazeFailed,20201007135333,00_br_000.jpg,br,false,false,false,0.58050555307096,0.99914134,0.5562284,1.0401808E-7,4.2877746E-9,0.00188322
2480,gazePassed,20201110205402,02_tl_000.jpg,tl,true,false,true,0.5489583333333333,1.0,0.18707828,4.4935828E-6,5.9109857E-13,8.54591E-7
2481,gazePassed,20201110205402,00_bl_000.jpg,bl,true,false,true,0.542528409090909,0.99999785,0.7669754,2.3378769E-7,5.702085E-14,1.1051216E-6
2482,gazePassed,20201110205402,01_na_000.jpg,na,true,false,true,0.5457386363636364,0.9999968,0.17601854,1.8655875E-6,1.4964623E-13,3.7393381E-6
2483,gazePassed,20201110205402,03_tl_000.jpg,tl,true,false,true,0.5409280303030303,1.0,0.2161601,2.3076766E-6,8.8520565E-13,1.1920881E-6
2484,gazePassed,20201026170530,03_br_000.jpg,br,true,false,true,0.6919780135301353,0.9999753,0.7821613,2.6830174E-8,3.3211405E-18,0.0056790793
2485,gazePassed,20201026170530,00_tl_000.jpg,tl,true,false,true,0.6938038130381304,0.99997294,0.2744363,2.3739135E-8,3.1215687E-16,0.011400414
2486,gazePassed,20201026170530,02_na_000.jpg,na,true,false,true,0.6901570187576875,0.9998895,0.9185617,6.68501E-8,4.5842905E-17,0.05866449
2487,gazePassed,20201026170530,01_tl_000.jpg,tl,true,false,true,0.6956296125461254,0.9999876,0.24290484,3.7165414E-8,2.0865485E-16,0.010945336
2488,gazePassed,20201105192811,01_br_000.jpg,br,true,false,true,0.5474543167372882,0.9939804,0.82612985,1.458951E-8,4.803979E-19,5.4601225E-7
2489,gazePassed,20201105192811,02_na_000.jpg,na,true,false,true,0.5667372881355932,0.95166034,0.11841139,3.74994E-10,1.845196E-18,1.5448579E-6
2490,gazePassed,20201105192811,03_tl_000.jpg,tl,true,false,true,0.5614461952683616,0.9216318,0.094992846,2.4493478E-9,2.6626524E-18,1.9244956E-6
2491,gazePassed,20201105192811,00_br_000.jpg,br,true,false,true,0.5526792019774012,0.9856937,0.84834206,4.39227E-9,3.9303277E-19,5.9344467E-7
2492,gazePassed,20201026170412,01_br_000.jpg,br,false,false,false,0.7308002767527675,0.99999857,0.54001147,5.0145896E-9,2.6469768E-17,1.4892686E-7
2493,gazePassed,20201026170412,02_na_000.jpg,na,false,false,false,0.7251883456334564,0.9999994,0.17838454,3.4177166E-9,2.151305E-16,7.611919E-6
2494,gazePassed,20201026170412,03_tl_000.jpg,tl,false,false,false,0.7270573877613776,0.9999994,0.23212686,1.4279863E-9,1.9799264E-15,6.8401737E-6
2495,gazePassed,20201026170412,00_br_000.jpg,br,false,false,false,0.7158863776137762,0.9999989,0.5602751,2.3468998E-9,1.4822332E-17,3.296268E-7
2496,gazePassed,20201008165809,02_tl_000.jpg,tl,false,false,false,0.5991508949530515,1.0,0.18681523,2.21173E-6,6.9103165E-12,4.2917818E-4
2497,gazePassed,20201008165809,00_br_040.jpg,br,false,false,false,0.6344630281690139,1.0,0.42715496,3.282595E-6,5.586741E-11,7.374521E-4
2498,gazePassed,20201008165809,01_na_000.jpg,na,false,false,false,0.6310565214201876,1.0,0.40442374,6.6357843E-6,2.8392262E-11,1.9943831E-5
2499,gazePassed,20201008165809,03_tl_000.jpg,tl,false,false,false,0.6158395686619716,1.0,0.105761126,6.2775723E-7,5.4876914E-10,0.02712649
2500,gazeFailed,20201105184728,02_na_040.jpg,na,false,true,true,0.4025117607526881,1.9934814E-4,0.7109735,1.3958745E-6,1.0755004E-8,1.8045197E-4
2501,gazePassed,20201012151128,03_br_000.jpg,br,true,false,true,0.41259645061728395,0.8798709,0.6751686,5.7611875E-9,1.0036322E-8,0.009962046
2502,gazePassed,20201012151128,00_tr_000.jpg,tr,true,false,true,0.40557484567901236,0.9056837,0.21046953,8.398958E-10,1.7408005E-6,0.045518212
2503,gazePassed,20201012151128,01_na_000.jpg,na,true,false,true,0.40837673611111114,0.8473534,0.922161,2.0394003E-8,8.074554E-9,0.0022941893
2504,gazePassed,20201012151128,02_br_000.jpg,br,true,false,true,0.40697337962962965,0.7814497,0.97381014,2.2628106E-9,1.8309017E-8,0.0011302005
2505,gazePassed,20201105193906,03_br_000.jpg,br,true,false,true,0.5550567475124379,0.9999989,0.83961296,1.6088318E-10,1.3880117E-13,0.12633447
2506,gazePassed,20201105193906,00_tl_000.jpg,tl,true,false,true,0.5501399253731344,0.9999697,0.11728122,9.849126E-10,5.095948E-13,0.061606996
2507,gazePassed,20201105193906,02_na_000.jpg,na,true,false,true,0.5682719216417911,0.99998355,0.8631002,5.585764E-10,6.046301E-14,0.35523477
2508,gazePassed,20201105193906,01_tl_000.jpg,tl,true,false,true,0.5550567475124379,0.9999137,0.120076865,2.7779942E-10,3.9932692E-13,0.17481342
2509,gazeFailed,20201001145028,02_bl_040.jpg,bl,false,false,true,0.41400945216049384,0.5163548,0.92226684,4.9822324E-9,4.7955095E-12,2.7248923E-6
2510,gazeFailed,20201001145028,01_na_000.jpg,na,false,false,true,0.4282600308641975,0.80973834,0.17644182,4.3050138E-10,3.3689534E-10,2.850171E-5
2511,gazeFailed,20201001145028,03_bl_040.jpg,bl,false,false,true,0.4196807484567901,0.66643995,0.91335845,5.906504E-8,2.413234E-12,3.1083648E-5
2512,gazeFailed,20201001145028,00_tr_040.jpg,tr,false,false,true,0.4282600308641975,0.40886116,0.14555311,7.04523E-11,1.0254914E-10,6.8929694E-5
2513,gazePassed,20201104203657,03_br_000.jpg,br,true,false,true,0.6204734848484849,0.9999511,0.8142017,1.2699031E-6,1.9677111E-10,1.2045171E-8
2514,gazePassed,20201104203657,00_tl_000.jpg,tl,true,false,true,0.6187594696969697,0.99987876,0.20311643,2.6814525E-6,1.3265986E-10,3.9095493E-8
2515,gazePassed,20201104203657,02_na_000.jpg,na,true,false,true,0.5554261363636364,0.999861,0.7460561,8.948891E-6,1.480385E-10,1.630775E-8
2516,gazePassed,20201104203657,01_tl_000.jpg,tl,true,false,true,0.5701183712121212,0.999382,0.18963897,1.0456273E-5,1.2775354E-10,7.976636E-8
2517,gazeFailed,20201105200517,01_tr_040.jpg,tr,true,true,true,0.4265287422839506,0.99960333,0.31350237,3.5788634E-7,2.3587142E-14,2.364198E-5
2518,gazeFailed,20201105200517,02_na_000.jpg,na,true,true,true,0.41064453125,0.9997596,1.0192025,1.2895561E-5,3.1261686E-16,0.009321917
2519,gazeFailed,20201006145202,03_bl_000.jpg,bl,true,false,true,0.7831134466308883,0.99993753,0.82974756,4.2094274E-5,4.7543334E-9,3.3223222E-4
2520,gazeFailed,20201006145202,00_tl_040.jpg,tl,true,false,true,0.7342399001192604,0.99998486,0.35512555,1.11923415E-4,1.802805E-8,4.6546326E-4
2521,gazeFailed,20201006145202,01_na_000.jpg,na,true,false,true,0.7660163237924865,0.99999166,0.8346137,4.502093E-5,1.8400801E-9,2.106136E-4
2522,gazeFailed,20201006145202,02_bl_000.jpg,bl,true,false,true,0.7792980396541442,0.9999311,0.78992933,1.0620673E-4,2.38434E-9,8.7738875E-4
2523,gazePassed,20201007141630,03_br_000.jpg,br,true,false,true,0.49691840277777777,1.0,0.8843278,8.271974E-6,3.3963734E-14,6.989114E-10
2524,gazePassed,20201007141630,02_na_000.jpg,na,true,false,true,0.5078125,1.0,0.921204,2.1946491E-7,1.6796633E-14,1.4182904E-9
2525,gazePassed,20201007141630,00_tr_000.jpg,tr,true,false,true,0.5000192901234568,1.0,0.12698014,1.4034723E-7,1.1449683E-13,7.842107E-11
2526,gazePassed,20201007141630,01_tr_000.jpg,tr,true,false,true,0.4984664351851852,1.0,0.12920044,6.2338364E-7,6.739738E-13,1.7452516E-10
2527,gazePassed,20201012153540,01_bl_000.jpg,bl,true,false,true,0.6703060011883543,0.9996197,0.9240377,5.0845237E-8,4.6587037E-17,0.06851429
2528,gazePassed,20201012153540,02_na_000.jpg,na,true,false,true,0.6862745098039217,0.99999964,0.10948767,3.0591732E-8,1.4550287E-17,0.11428949
2529,gazePassed,20201012153540,00_bl_000.jpg,bl,true,false,true,0.6844919786096257,0.9997098,0.9325629,1.9067473E-8,8.7663814E-17,0.026143828
2530,gazePassed,20201012153540,03_tl_000.jpg,tl,true,false,true,0.679153669043375,0.9999528,0.1157767,3.0258406E-8,2.1723907E-17,0.4319418
2531,gazePassed,20201012145917,00_tl_000.jpg,tl,true,false,true,0.5281432748538012,0.9999989,0.37781638,7.59804E-9,8.359034E-18,0.0071598734
2532,gazePassed,20201012145917,03_bl_000.jpg,bl,true,false,true,0.4840551900584795,0.9999999,1.0134037,2.4132664E-8,3.5146276E-18,0.07414368
2533,gazePassed,20201012145917,01_na_000.jpg,na,true,false,true,0.5020650584795322,1.0,0.99913627,4.6291408E-8,7.348679E-18,0.056004822
2534,gazePassed,20201012145917,02_bl_000.jpg,bl,true,false,true,0.4975328947368421,1.0,1.0078244,8.1082014E-8,5.325399E-18,0.19782037
2535,gazePassed,20201001145940,02_tl_000.jpg,tl,true,false,true,0.43947334368530006,1.0,0.13305624,2.2380482E-9,5.99368E-17,1.8986673E-6
2536,gazePassed,20201001145940,00_bl_000.jpg,bl,true,false,true,0.430285973084886,1.0,0.971369,5.1936105E-10,3.802236E-17,7.038672E-8
2537,gazePassed,20201001145940,01_na_000.jpg,na,true,false,true,0.4257300293305727,0.9999999,0.16823937,2.2717752E-9,1.5057653E-16,1.2643251E-6
2538,gazePassed,20201001145940,03_tl_000.jpg,tl,true,false,true,0.4425573671497583,1.0,0.14315747,1.2775173E-8,2.294432E-17,8.065251E-7
2539,gazePassed,20201009150234,00_tl_000.jpg,tl,true,false,true,0.6361685739436618,0.99996626,0.10925089,8.405716E-6,2.1968291E-13,7.5404416E-4
2540,gazePassed,20201009150234,02_br_040.jpg,br,true,false,true,0.6361685739436618,0.9999918,0.71984446,5.993712E-6,4.9504986E-13,0.0032930092
2541,gazePassed,20201009150234,03_br_040.jpg,br,true,false,true,0.662045187793427,0.999997,0.6305754,4.1047356E-6,6.514933E-13,0.014617841
2542,gazePassed,20201009150234,01_na_000.jpg,na,true,false,true,0.6276591842723003,0.999967,0.6326897,7.134011E-6,1.0171995E-12,2.578316E-4
2543,gazePassed,20201015015837,03_br_000.jpg,br,true,false,true,0.8003969141323791,0.9999782,0.8037483,7.9137235E-6,4.2601234E-9,0.015068362
2544,gazePassed,20201015015837,02_na_000.jpg,na,true,false,true,0.7926915623136552,0.99992085,0.8187934,1.383373E-5,5.1261395E-9,6.8721984E-4
2545,gazePassed,20201015015837,01_tl_000.jpg,tl,true,false,true,0.7660163237924865,0.99996364,0.25020885,1.2480567E-6,2.829757E-9,8.932026E-4
2546,gazeFailed,20201001151830,01_br_040.jpg,br,false,false,true,0.44825487012987014,0.999015,0.91515696,1.9333221E-7,1.02718746E-16,0.95147467
2547,gazeFailed,20201001151830,03_tl_000.jpg,tl,false,false,true,0.46106150793650796,0.9989562,0.18733387,1.1894445E-8,2.3473045E-15,0.87285876
2548,gazeFailed,20201001151830,00_br_000.jpg,br,false,false,true,0.45623647186147187,0.9991147,0.9457166,5.673862E-7,2.963254E-16,0.8565512
2549,gazeFailed,20201001151830,02_na_040.jpg,na,false,false,true,0.4578429383116883,0.99987304,0.19423158,3.085308E-8,3.5291562E-15,0.94977677
2550,gazeFailed,20201024155639,01_tl_040.jpg,tl,false,false,true,0.6733434530095037,0.35068077,0.23865408,6.453396E-7,6.8260584E-12,3.5552622E-4
2551,gazeFailed,20201024155639,00_tl_040.jpg,tl,false,false,true,0.6637539598732841,0.4472679,0.3897497,1.7172446E-6,1.4288348E-11,0.0033920072
2552,gazeFailed,20201024155639,03_br_040.jpg,br,false,false,true,0.6793986344537815,0.10997226,0.69671494,2.209196E-6,8.0340465E-12,0.016273912
2553,gazeFailed,20201024155639,02_na_040.jpg,na,false,false,true,0.6547934322033898,0.2202549,0.27687812,6.9484463E-7,3.7945302E-12,0.0029510565
2554,gazePassed,20201227160057,00_tl_000.jpg,tl,true,false,true,0.693072150735294,0.9982785,0.10454479,3.5046794E-6,1.9633333E-9,3.087515E-6
2555,gazePassed,20201227160057,02_na_000.jpg,na,true,false,true,0.693072150735294,0.9993864,0.7352655,5.769125E-5,1.2660092E-9,5.7234047E-6
2556,gazePassed,20201227160057,03_bl_000.jpg,bl,true,false,true,0.7095636106004901,0.9998982,0.6724451,1.9274126E-5,3.6809464E-10,1.790825E-5
2557,gazePassed,20201227160057,01_tl_000.jpg,tl,true,false,true,0.6948960248161764,0.9993318,0.097668014,2.1831063E-5,6.920233E-9,9.63798E-6
2558,gazePassed,20201006152535,00_tl_000.jpg,tl,true,false,true,0.6175221904342721,1.0,0.101046115,6.027705E-7,3.8269796E-14,0.039011084
2559,gazePassed,20201006152535,02_na_000.jpg,na,true,false,true,0.6041345730633801,1.0,0.67037797,4.4279292E-7,1.995093E-12,0.14874601
2560,gazePassed,20201006152535,03_bl_000.jpg,bl,true,false,true,0.6041345730633801,1.0,0.7710333,6.520692E-7,1.0550805E-12,0.6382149
2561,gazePassed,20201006152535,01_tl_000.jpg,tl,true,false,true,0.6091365903755867,1.0,0.09039315,1.2017906E-6,1.0404878E-12,0.011755641
